state_district,scst,stunting_rate,underweight_rate,wasting_rate,mean_haz,mean_waz,mean_whz,mean_age,mean_hhsize,mean_wealth,prop_literate,prop_male,prop_urban,pop_weighted,n_obs,state_name,district_name,survey_month,survey_year,post,phase2,months_since_covid
bihar - gaya,1,0.5159441591103008,0.5043443173932383,0.2725223949498058,-189.19897582047682,-181.36631857792364,-100.89699011989967,26.782252252560852,5.909459780315978,-11.232624652671433,0.35513538718828236,0.5078575222380417,0.07511835966010769,339.816792,173,bihar,gaya,12,2019,1,0,0
bihar - gopalganj,0,0.303867787883793,0.24047652005569994,0.2023407564365677,-121.17426548140212,-127.93839594037016,-84.36638810967916,26.871617841949067,6.991674212615621,-2.3615112439444177,0.6389358609308449,0.4871580817355023,0.1702389921886651,328.889494,229,bihar,gopalganj,12,2019,1,0,0
bihar - gopalganj,1,0.42049969445219226,0.35757554845675865,0.24254924118380408,-169.07816398305766,-165.70976144183024,-94.53434366271098,25.826025169624437,7.307434676459135,-7.294270547542009,0.41193156691106525,0.515588575788447,0.19924266358464873,141.372312,95,bihar,gopalganj,11,2019,1,0,0
bihar - jamui,0,0.4465892129558044,0.38450495275214946,0.17085481799580673,-164.49115065258937,-165.09636159681088,-101.45680791575161,25.42826203044446,6.507527211316674,-6.658019956124037,0.43443205301103166,0.5102350081977829,0.13296320321186825,246.329407,299,bihar,jamui,10,2019,1,0,0
bihar - jamui,1,0.4484213844648217,0.37916657861386527,0.17676278723301328,-163.3186289182435,-163.33841852313896,-99.93809438710655,25.66933018014041,6.199655227687124,-9.940119343136818,0.45732690345637195,0.45285640351765805,0.04856123730768392,152.701937,194,bihar,jamui,10,2019,1,0,0
bihar - jehanabad,0,0.39871180062574857,0.4294792313692051,0.3151293686211099,-154.40383184457264,-181.11502727893938,-137.46871970313325,25.57386959858613,6.7273859313666335,-2.5300857768355756,0.6400687156240747,0.5427261758316524,0.237646088259582,127.186213,234,bihar,jehanabad,7,2019,1,0,0
bihar - jehanabad,1,0.44063640737175475,0.5663517902574335,0.43743107810389853,-178.04288553299526,-221.75788166970239,-172.04860068836857,27.194850157690382,6.485634978240538,-10.30883330682431,0.351341086130889,0.3978265940335207,0.08703093240761559,90.54452,177,bihar,jehanabad,7,2019,1,0,0
bihar - kaimur (bhabua),0,0.4235300593114833,0.4012507371514759,0.2547181581392497,-161.66658328960145,-171.9670643983085,-115.29291340839394,27.347537474644007,7.044722014164611,-3.9005605643592047,0.6634264564550586,0.5129863385058272,0.046025270187928714,160.15195500000002,235,bihar,kaimur (bhabua),11,2019,1,0,0
bihar - kaimur (bhabua),1,0.47548354671726845,0.5159093602657673,0.3090902218204488,-198.68861309460004,-198.60313532908035,-121.61564976245779,27.6129672131114,6.455887388576509,-9.282236179717938,0.5690692217380943,0.5345111155855368,0.12193010257207686,146.56133,197,bihar,kaimur (bhabua),11,2019,1,0,0
bihar - katihar,0,0.38251049234731704,0.46712349566087946,0.1977871677276427,-170.23608072200574,-188.6558426237243,-132.99008363222683,25.583807785698518,5.579467030493627,-9.44664197636948,0.5447694983053031,0.6053044250150175,0.034997942170792606,206.457853,116,bihar,katihar,7,2019,1,0,0
bihar - katihar,1,0.5202171779878124,0.5682298062410762,0.2994135566347172,-186.59767733613518,-204.63150684902496,-140.48600681079805,26.136385111202006,5.464328724657349,-11.659241287464742,0.26071559807915184,0.4902876399267247,0.14578101546493022,174.654717,94,bihar,katihar,8,2019,1,0,0
bihar - khagaria,0,0.3417756325808139,0.36713845207132384,0.27344793035495524,-125.90948183327632,-160.4349076872743,-126.83650374258684,25.683990600846283,6.626135079658722,-6.5406780234891695,0.48560656436692945,0.5382178877886672,0.07419218410597095,376.206636,380,bihar,khagaria,8,2019,1,0,0
bihar - khagaria,1,0.4056475885760739,0.3994274912252509,0.2632795149905189,-153.50505253927005,-182.9671810693163,-134.24487696347933,26.88052332039224,6.575506443409931,-10.819209548257383,0.2631030624427181,0.5004803782381071,0.01835973190176638,168.917935,179,bihar,khagaria,8,2019,1,0,0
bihar - kishanganj,0,0.3175385068699415,0.35922440916016846,0.24558373948248455,-128.20263685231097,-152.6817314387536,-114.5335743549617,25.877271290780403,5.704721280748618,-5.527035231876117,0.6059830613695405,0.5060862744696237,0.24439381478087008,95.257288,93,bihar,kishanganj,7,2019,1,0,0
bihar - kishanganj,1,0.2781267333725036,0.39849286208809503,0.22493852826516206,-121.37381447037247,-152.72048012188662,-117.52390325262337,24.925291136083892,5.97173022788672,-8.800040608346858,0.24413127458468217,0.5977969334638563,0.09304615127973134,53.903229,53,bihar,kishanganj,8,2019,1,0,0
bihar - lakhisarai,0,0.4147326781306046,0.3984560737656267,0.22625531393567266,-153.50666912023803,-164.69639814912222,-109.46404439915237,25.494234426729314,7.901586186688793,-3.829302818964194,0.5604799168436696,0.5212228225906981,0.2092341846382068,139.82339,307,bihar,lakhisarai,9,2019,1,0,0
bihar - lakhisarai,1,0.4722513566319977,0.4986855318005968,0.2827178120273448,-194.0667603068623,-202.59973397546855,-126.28572785555824,26.496450766114478,7.194972719253189,-7.589008264954986,0.34883661369834756,0.5489481048070026,0.13151013264318978,100.738078,222,bihar,lakhisarai,9,2019,1,0,0
bihar - madhepura,0,0.43439595472910153,0.3820031991117197,0.19928880253344522,-161.12878314396033,-168.83556344801275,-112.72057874150437,25.131433237855113,6.011798487948728,-10.748467870409716,0.4908944327548967,0.4932420290525295,0.03499775700083695,345.76473,318,bihar,madhepura,8,2019,1,0,0
bihar - madhepura,1,0.5867505971932772,0.5715874209059583,0.2345797657681155,-204.6289551479529,-210.10680879624988,-133.27664536233067,25.917533608718756,6.385692338638134,-13.454102457644645,0.26362106652100964,0.45396220396595555,0.04475781167176526,150.272539,142,bihar,madhepura,8,2019,1,0,0
bihar - madhubani,0,0.4285569607779195,0.3383656354400457,0.179499203399382,-154.2591472305517,-150.1032364749249,-89.0913824551408,25.543934591463554,5.97428842136017,-7.14361085746276,0.44525863503653085,0.579192606363364,0.04089965265505262,606.914543,237,bihar,madhubani,10,2019,1,0,0
bihar - madhubani,1,0.4878643051890273,0.442956749239214,0.1605229662505626,-202.19199536319314,-175.35852711556214,-87.72137049096862,26.240783658073457,5.874904919555405,-9.930432400598946,0.35677654941013276,0.5354667390841887,0.010583993874379242,302.03371599999997,123,bihar,madhubani,10,2019,1,0,0
bihar - munger,0,0.32995483816314447,0.35835977647193995,0.2678483499975992,-130.7909606740937,-161.2045677391443,-124.41670657360035,26.220486421292037,6.335702831411381,-2.7336473808179242,0.6368974523367992,0.508439488948779,0.2802686806252909,245.913824,320,bihar,munger,9,2019,1,0,0
bihar - munger,1,0.4465478957861762,0.46084597030708363,0.28628077990364625,-163.30086140780435,-179.02494770923514,-118.95889142127457,24.757351240286077,6.55784654413454,-3.7591367148637573,0.6571905999187097,0.389994923751174,0.24885882814523597,69.604547,93,bihar,munger,8,2019,1,0,0
bihar - muzaffarpur,0,0.3976692769421732,0.31657698156015807,0.17964907446761358,-160.75720823106482,-152.0014218092593,-84.71942474313408,26.199023681878046,6.38223809346113,-5.148691150881406,0.632043758986891,0.6181224723782225,0.09735521233572395,681.526016,247,bihar,muzaffarpur,10,2019,1,0,0
bihar - muzaffarpur,1,0.49748048328827943,0.3893912598025668,0.2646751246709952,-169.74612670977325,-174.5181967140267,-110.37516631986382,25.252276729675373,6.72123202008171,-8.864781130742053,0.488200174317721,0.5503351631996728,0.20850788205945417,388.591588,133,bihar,muzaffarpur,10,2019,1,0,0
bihar - nalanda,0,0.43601055475537,0.4038890535364552,0.1841553237777746,-183.84027591657468,-169.19080072745385,-91.09046871896182,25.804928178708415,6.53263619843328,-2.408388513557267,0.5217409068410206,0.5023999232703228,0.15552114352006155,376.970177,269,bihar,nalanda,10,2019,1,0,0
bihar - nalanda,1,0.5131384596906331,0.5440760003946666,0.3424397622824716,-187.3554657667196,-208.18863263259914,-145.40111039034105,26.724159290173695,6.69206522088842,-6.883985059936283,0.2571824567050818,0.5339636783704428,0.13798473726684696,197.554132,146,bihar,nalanda,11,2019,1,0,0
bihar - nawada,0,0.4690676243786302,0.32546910501474074,0.1584277548346855,-177.30998344120462,-160.07632687797178,-83.38824552976305,26.00607539292289,7.499782632396865,-3.4687436400379297,0.6175136122758828,0.5363945843891378,0.16121813101933377,269.909127,280,bihar,nawada,11,2019,1,0,0
bihar - nawada,1,0.5731805969020304,0.4692849514043679,0.22378232049493868,-203.0618493130375,-194.24907782036564,-112.63449188232661,26.468991922231755,7.429299811598584,-8.229049723428965,0.32094471765582333,0.5232881836571756,0.03534555873719962,143.866222,157,bihar,nawada,9,2019,1,0,0
bihar - pashchim champaran,0,0.4224872939521994,0.3193656154993469,0.14992989410901691,-156.2569290539199,-138.77126050466958,-73.67401148183448,25.85044183781964,6.11688461734248,-7.6580666831387285,0.5242660353479184,0.5458562860781634,0.0917620993491649,474.850252,234,bihar,pashchim champaran,11,2019,1,0,0
bihar - pashchim champaran,1,0.45673804297868753,0.2912032280312251,0.10195840046018248,-173.1249466161805,-155.72983363635475,-79.53841588211158,25.590896260943044,6.877344736119137,-10.841402527326347,0.3346754603697216,0.5803810318282762,0.014301648079653008,254.911041,127,bihar,pashchim champaran,11,2019,1,0,0
bihar - patna,0,0.3119666606369006,0.3274458313837591,0.23940070244196068,-100.2452237808752,-142.59559897694467,-120.85598296581415,26.263978375993172,6.773190400264294,0.6016467114591555,0.5711838825190977,0.468656649830597,0.41738148592561053,744.572832,246,bihar,patna,7,2019,1,0,0
bihar - patna,1,0.49371416417716313,0.5489794926896484,0.3455232537614704,-185.34270254890663,-215.74881706422735,-157.49403040118534,27.35651826242042,6.425510834252286,-6.6036915641270575,0.3765959809300293,0.5329164514883497,0.13759826789572546,299.863702,103,bihar,patna,7,2019,1,0,0
bihar - purba champaran,0,0.4730049235585653,0.3512925996332098,0.16512839407666113,-173.4694991117366,-155.97562250419787,-80.72816023335804,25.708816371227066,6.587177669043892,-5.700473542700156,0.5022787330113425,0.5485130445933737,0.11273585815474117,806.976285,286,bihar,purba champaran,10,2019,1,0,0
bihar - purba champaran,1,0.5374024883057139,0.45343758346542057,0.21154853408567478,-206.74896297790684,-193.84668120778863,-108.75534709128777,26.438063137148138,6.198939542396735,-9.370420579216743,0.2456822856565043,0.49909108630262355,0.0864329963148051,325.95834,116,bihar,purba champaran,10,2019,1,0,0
bihar - purnia,0,0.41103837443977537,0.4315896597918807,0.25600021096227554,-149.75301255768724,-178.8410475746705,-135.2868777276434,25.23123177677293,6.429666417366457,-8.080504588068562,0.5217309129925891,0.5095863628048657,0.1373734414559361,389.188066,189,bihar,purnia,7,2019,1,0,0
bihar - purnia,1,0.4416491875116047,0.472506726931251,0.25575723599496036,-170.81277820769773,-185.6222426383012,-126.32110406368493,26.53221340880746,6.217204068462495,-14.059030045316504,0.19998518490425501,0.5584651520604408,0.05434717190141201,298.47934,141,bihar,purnia,7,2019,1,0,0
bihar - rohtas,0,0.35937653684358767,0.4428039688949775,0.3392396541930404,-142.41618405793307,-184.77016415550742,-149.08072559539525,25.908864751456548,7.197556495627724,-0.1219204342192178,0.8377444826263758,0.5371792943426762,0.21276871526147648,408.070561,255,bihar,rohtas,10,2019,1,0,0
bihar - rohtas,1,0.48256032134722043,0.495662660166903,0.2960534194404107,-184.8135509074662,-199.51175587705058,-134.6625558531422,26.37155403715723,7.250813590298709,-4.768313599517698,0.6290448859385878,0.49049005441834115,0.1540102441343565,215.65707,151,bihar,rohtas,10,2019,1,0,0
bihar - saharsa,0,0.4272425977257278,0.37185531888118967,0.1962935383939471,-153.1192066169509,-160.04406644201342,-105.28334111324052,25.278708460606243,6.400967490226722,-8.602406573273452,0.4276235281077856,0.5045670582680829,0.07676625368222623,309.27961,282,bihar,saharsa,7,2019,1,0,0
bihar - saharsa,1,0.6074205241284919,0.4931079883379153,0.1784555103825344,-212.94954911001756,-188.46546139845216,-93.803452088744,24.950711023616435,6.406982928637451,-12.864598561658221,0.1685789804467614,0.5000332124671202,0.01058708426497739,168.3404,156,bihar,saharsa,8,2019,1,0,0
bihar - samastipur,0,0.39556129651087707,0.4082385824016897,0.21738823010512795,-158.06549497904197,-167.25754179928614,-111.89744189757685,26.162542888687057,6.219205669448024,-7.5294327530032765,0.5302093227987678,0.5533720713626331,0.01533827670406203,625.972473,259,bihar,samastipur,9,2019,1,0,0
bihar - samastipur,1,0.5105722079515166,0.45260625735722415,0.20550834257582004,-176.80121447213887,-181.15370956695483,-108.20272046518713,25.934556047276473,6.352781117645332,-11.122789370140422,0.282118618511844,0.4964422626098165,0.035817986663218324,407.596835,165,bihar,samastipur,9,2019,1,0,0
bihar - saran,0,0.4211659747864468,0.44089250497931476,0.30466957574948583,-143.67027325799597,-176.3983242171682,-133.9116553835393,26.721248549719924,7.60105749201996,-4.545352959501141,0.5698185919140133,0.577733859971034,0.1685976395212597,496.479964,273,bihar,saran,7,2019,1,0,0
bihar - saran,1,0.4051435844227857,0.4327466176726006,0.26816802401671724,-151.7541816219045,-184.7489818710392,-140.07117643352217,26.629763378130367,6.440932150477908,-8.185309976338148,0.5138559913343527,0.5199760461428931,0.11502923788416676,177.15560299999999,102,bihar,saran,7,2019,1,0,0
bihar - sheikhpura,0,0.494615679334134,0.3063260338869987,0.14143018074308616,-181.281004070327,-144.54159482537813,-55.261216161345914,26.774640703865188,7.556580704578354,-2.0388432519126503,0.5530106060688122,0.5196180403613361,0.20840855244602935,86.964267,292,bihar,sheikhpura,11,2019,1,0,0
bihar - sheikhpura,1,0.6287816651564672,0.4604242869771835,0.2108839086444833,-241.52587630593771,-192.15038271117126,-75.72394439143999,27.032182839936176,6.893122391233244,-8.971842823242161,0.21311803787603015,0.5533951996924825,0.12578442049732513,44.995159,158,bihar,sheikhpura,11,2019,1,0,0
bihar - sheohar,0,0.34652218824758624,0.40919933318518376,0.3643687462767567,-121.81446681672351,-165.96744692519076,-132.7921918747517,27.49192810903611,5.676869327739827,-6.414876129216125,0.4724598765743194,0.4718898948222918,0.07874289076207656,103.080493,227,bihar,sheohar,12,2019,1,0,0
bihar - sheohar,1,0.27503431308964754,0.39687028949978537,0.3986079564040241,-96.76368621913244,-162.56484916050314,-150.89780968582502,27.75322840534829,5.374795141387632,-12.376544787201276,0.22666804742064667,0.4831279694723814,0.03095056326177039,30.051214,68,bihar,sheohar,12,2019,1,0,0
bihar - sitamarhi,0,0.5251255010442466,0.3895040849489422,0.16810011529373436,-195.0203214512045,-167.46377501338574,-80.49792382739363,26.188588207969065,6.339903288177359,-6.523333287919197,0.5280161184996278,0.5039727762068771,0.07078406730529095,591.605436,273,bihar,sitamarhi,11,2019,1,0,0
bihar - sitamarhi,1,0.5385438770602264,0.39861481656184033,0.14543593752458125,-196.17390381977728,-172.88794873327393,-86.10596710733618,25.807904780417058,6.509113712721315,-8.983097002044008,0.4029357997872426,0.46735666545703547,0.0,303.83918,134,bihar,sitamarhi,11,2019,1,0,0
bihar - siwan,0,0.29001016510375616,0.21403990705145012,0.1686476981138209,-102.80012947331333,-111.12854681824558,-71.68348534665036,27.733525662427784,7.938641130145865,-0.16085824500629842,0.7699222834404661,0.49818357670508984,0.11144228859979377,322.36759,206,bihar,siwan,12,2019,1,0,0
bihar - siwan,1,0.5169857909405949,0.4089087117715562,0.19322262203911897,-196.481695997981,-178.7691349079904,-93.45064600044432,27.20452378457957,7.48687940979993,-6.934624064409367,0.4826289452596308,0.38362616332697985,0.10219695936762266,157.370093,106,bihar,siwan,12,2019,1,0,0
bihar - supaul,0,0.39935533926892136,0.40450509280652563,0.24494066089608318,-157.69587477829913,-170.6788138645991,-116.85479084251945,25.06261057839151,6.417686765568818,-10.238232592891316,0.5229871008405407,0.5410573825066537,0.009069560436374875,396.983076,325,bihar,supaul,9,2019,1,0,0
bihar - supaul,1,0.4912588835877366,0.5107672453520512,0.24981632646665541,-206.51693964865677,-201.19187608855148,-119.50547118473807,25.399061676179937,7.160416320715636,-11.979758295258158,0.23458519902106142,0.5717171209197103,0.157615783782282,203.581318,157,bihar,supaul,9,2019,1,0,0
bihar - vaishali,0,0.32610316061879807,0.31532420407101985,0.17822432613619318,-135.3693586372631,-138.97296891845727,-84.43081897624565,25.67252575990694,7.15332419347083,-3.879275393489586,0.5997346795387202,0.43795541213329386,0.06857463253495973,389.615635,227,bihar,vaishali,8,2019,1,0,0
bihar - vaishali,1,0.4673455325707116,0.4551538420510546,0.23173665265761229,-167.65319691250022,-178.90596531222874,-115.56983325085012,27.11562997413814,6.192587564545577,-8.598857259644495,0.4139557910175461,0.5116192065939964,0.08812855816292707,271.503693,161,bihar,vaishali,8,2019,1,0,0
chandigarh - chandigarh,0,0.23532786382586549,0.23918909580917472,0.055896849192390734,-109.77102303831731,-101.72116929925146,-55.191915876706716,29.18348129461201,5.898272143502752,12.890618329472135,0.7559406034067985,0.5032665068276907,0.9848715470442987,60.693582,78,chandigarh,chandigarh,3,2021,1,1,12
chandigarh - chandigarh,1,0.24867013471063518,0.22065273810310546,0.15548750990597493,-99.07746627537828,-118.79584024989967,-91.96472715961242,29.955725226744537,5.75571637019146,11.807479415396509,0.7435394065061525,0.6287810304416003,0.9944574106881936,41.415661,48,chandigarh,chandigarh,3,2021,1,1,12
